"ResponseId"	"UserLanguage"	"Age"	"Sex"	"subjectLighting"	"rating"
"5471"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"B5"	6
"5472"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"B6"	6
"5473"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"D1"	5
"5474"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"D2"	4
"5475"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"D3"	4
"5476"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"D4"	4
"5477"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"D5"	4
"5478"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"D6"	8
"5479"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"G1"	7
"5480"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"G2"	7
"5481"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"G3"	7
"5482"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"G4"	8
"5483"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"G5"	7
"5484"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"G6"	7
"5485"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"H1"	2
"5486"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"H2"	6
"5487"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"H3"	1
"5488"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"H4"	2
"5489"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"H5"	2
"5490"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"H6"	3
"5491"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"I1"	2
"5492"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"I2"	2
"5493"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"I3"	2
"5494"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"I4"	2
"5495"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"I5"	2
"5496"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"I6"	2
"5497"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"J1"	10
"5498"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"J2"	10
"5499"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"J3"	10
"5500"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"J4"	10
"5501"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"J5"	10
"5502"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"J6"	9
"5503"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"K1"	9
"5504"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"K2"	8
"5505"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"K3"	8
"5506"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"K4"	7
"5507"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"K5"	7
"5508"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"K6"	8
"5509"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"N1"	8
"5510"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"N2"	6
"5511"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"N3"	9
"5512"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"N4"	4
"5513"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"N5"	7
"5514"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"N6"	6
"5515"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"O1"	3
"5516"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"O2"	2
"5517"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"O3"	2
"5518"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"O4"	3
"5519"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"O5"	2
"5520"	"R_3GivLf6cd08LOtg"	"EN"	"37"	"Male"	"O6"	3
"5521"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"A1"	4
"5522"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"A2"	5
"5523"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"A3"	4
"5524"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"A4"	4
"5525"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"A5"	4
"5526"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"A6"	4
"5527"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"B1"	2
"5528"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"B2"	2
"5529"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"B3"	2
"5530"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"B4"	2
"5531"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"B5"	4
"5532"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"B6"	2
"5533"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"D1"	5
"5534"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"D2"	5
"5535"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"D3"	5
"5536"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"D4"	5
"5537"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"D5"	5
"5538"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"D6"	5
"5539"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"G1"	5
"5540"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"G2"	5
"5541"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"G3"	7
"5542"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"G4"	6
"5543"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"G5"	6
"5544"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"G6"	6
"5545"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"H1"	5
"5546"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"H2"	6
"5547"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"H3"	6
"5548"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"H4"	6
"5549"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"H5"	6
"5550"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"H6"	4
"5551"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"I1"	6
"5552"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"I2"	6
"5553"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"I3"	6
"5554"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"I4"	6
"5555"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"I5"	6
"5556"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"I6"	6
"5557"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"J1"	9
"5558"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"J2"	10
"5559"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"J3"	10
"5560"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"J4"	10
"5561"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"J5"	10
"5562"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"J6"	10
"5563"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"K1"	8
"5564"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"K2"	8
"5565"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"K3"	9
"5566"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"K4"	8
"5567"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"K5"	9
"5568"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"K6"	9
"5569"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"N1"	8
"5570"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"N2"	7
"5571"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"N3"	8
"5572"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"N4"	8
"5573"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"N5"	8
"5574"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"N6"	9
"5575"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"O1"	7
"5576"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"O2"	6
"5577"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"O3"	7
"5578"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"O4"	7
"5579"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"O5"	6
"5580"	"R_d10MGEYMq3bEc6Z"	"EN"	"34"	"Male"	"O6"	7
"5581"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"A1"	5
"5582"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"A2"	5
"5583"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"A3"	6
"5584"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"A4"	6
"5585"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"A5"	3
"5586"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"A6"	3
"5587"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"B1"	3
"5588"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"B2"	3
"5589"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"B3"	3
"5590"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"B4"	3
"5591"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"B5"	3
"5592"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"B6"	4
"5593"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"D1"	2
"5594"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"D2"	2
"5595"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"D3"	3
"5596"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"D4"	2
"5597"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"D5"	2
"5598"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"D6"	2
"5599"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"G1"	6
"5600"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"G2"	6
"5601"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"G3"	7
"5602"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"G4"	6
"5603"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"G5"	6
"5604"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"G6"	6
"5605"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"H1"	3
"5606"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"H2"	3
"5607"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"H3"	3
"5608"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"H4"	3
"5609"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"H5"	4
"5610"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"H6"	2
"5611"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"I1"	6
"5612"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"I2"	6
"5613"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"I3"	6
"5614"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"I4"	6
"5615"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"I5"	6
"5616"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"I6"	6
"5617"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"J1"	7
"5618"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"J2"	6
"5619"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"J3"	6
"5620"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"J4"	6
"5621"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"J5"	6
"5622"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"J6"	6
"5623"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"K1"	6
"5624"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"K2"	6
"5625"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"K3"	6
"5626"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"K4"	6
"5627"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"K5"	5
"5628"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"K6"	6
"5629"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"N1"	6
"5630"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"N2"	4
"5631"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"N3"	6
"5632"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"N4"	6
"5633"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"N5"	6
"5634"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"N6"	6
"5635"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"O1"	5
"5636"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"O2"	5
"5637"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"O3"	4
"5638"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"O4"	5
"5639"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"O5"	4
"5640"	"R_2vY9xppJOzrTsoS"	"EN"	"29"	"Male"	"O6"	5
"5641"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"A1"	4
"5642"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"A2"	6
"5643"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"A3"	5
"5644"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"A4"	6
"5645"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"A5"	5
"5646"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"A6"	6
"5647"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"B1"	4
"5648"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"B2"	4
"5649"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"B3"	5
"5650"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"B4"	5
"5651"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"B5"	5
"5652"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"B6"	5
"5653"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"D1"	4
"5654"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"D2"	6
"5655"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"D3"	6
"5656"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"D4"	6
"5657"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"D5"	6
"5658"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"D6"	6
"5659"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"G1"	6
"5660"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"G2"	7
"5661"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"G3"	7
"5662"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"G4"	7
"5663"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"G5"	7
"5664"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"G6"	7
"5665"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"H1"	4
"5666"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"H2"	4
"5667"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"H3"	4
"5668"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"H4"	4
"5669"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"H5"	4
"5670"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"H6"	3
"5671"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"I1"	6
"5672"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"I2"	6
"5673"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"I3"	6
"5674"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"I4"	6
"5675"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"I5"	6
"5676"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"I6"	6
"5677"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"J1"	7
"5678"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"J2"	7
"5679"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"J3"	7
"5680"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"J4"	8
"5681"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"J5"	6
"5682"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"J6"	7
"5683"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"K1"	6
"5684"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"K2"	3
"5685"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"K3"	6
"5686"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"K4"	4
"5687"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"K5"	5
"5688"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"K6"	5
"5689"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"N1"	6
"5690"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"N2"	7
"5691"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"N3"	7
"5692"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"N4"	6
"5693"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"N5"	6
"5694"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"N6"	6
"5695"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"O1"	6
"5696"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"O2"	5
"5697"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"O3"	5
"5698"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"O4"	5
"5699"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"O5"	5
"5700"	"R_1HjekMYTDSMDzP1"	"EN"	"35"	"Male"	"O6"	4
"5701"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"A1"	9
"5702"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"A2"	9
"5703"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"A3"	10
"5704"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"A4"	9
"5705"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"A5"	8
"5706"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"A6"	9
"5707"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"B1"	3
"5708"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"B2"	4
"5709"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"B3"	1
"5710"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"B4"	3
"5711"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"B5"	4
"5712"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"B6"	3
"5713"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"D1"	6
"5714"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"D2"	5
"5715"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"D3"	3
"5716"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"D4"	8
"5717"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"D5"	3
"5718"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"D6"	6
"5719"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"G1"	9
"5720"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"G2"	8
"5721"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"G3"	7
"5722"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"G4"	6
"5723"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"G5"	4
"5724"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"G6"	7
"5725"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"H1"	3
"5726"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"H2"	5
"5727"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"H3"	6
"5728"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"H4"	5
"5729"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"H5"	9
"5730"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"H6"	5
"5731"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"I1"	8
"5732"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"I2"	7
"5733"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"I3"	8
"5734"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"I4"	6
"5735"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"I5"	7
"5736"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"I6"	8
"5737"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"J1"	9
"5738"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"J2"	9
"5739"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"J3"	8
"5740"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"J4"	9
"5741"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"J5"	8
"5742"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"J6"	9
"5743"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"K1"	9
"5744"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"K2"	9
"5745"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"K3"	7
"5746"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"K4"	10
"5747"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"K5"	9
"5748"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"K6"	9
"5749"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"N1"	9
"5750"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"N2"	9
"5751"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"N3"	9
"5752"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"N4"	9
"5753"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"N5"	8
"5754"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"N6"	9
"5755"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"O1"	9
"5756"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"O2"	9
"5757"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"O3"	9
"5758"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"O4"	7
"5759"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"O5"	9
"5760"	"R_yO3IFxBd9iuqgM1"	"EN"	"33"	"Male"	"O6"	7
"5761"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"A1"	5
"5762"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"A2"	4
"5763"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"A3"	6
"5764"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"A4"	4
"5765"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"A5"	4
"5766"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"A6"	4
"5767"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"B1"	3
"5768"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"B2"	3
"5769"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"B3"	4
"5770"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"B4"	4
"5771"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"B5"	3
"5772"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"B6"	3
"5773"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"D1"	4
"5774"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"D2"	4
"5775"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"D3"	5
"5776"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"D4"	4
"5777"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"D5"	4
"5778"	"R_10x6NuYcnOpHVp9"	"EN"	"41"	"Male"	"D6"	5
